numero_uai,name_entity,Secteur,id_type,code_academy,id_town
0271633D,Section d'enseignement professionnel Jean-Baptiste Decretot,Public,334,21,27375
0271271K,Ecole élémentaire Jean Moulin,Public,151,21,27375
0270078N,Ecole maternelle le Chat Perché,Public,101,21,27375
0271203L,Ecole primaire privée Notre-Dame Saint Louis,Privé,151,21,27375
0271279U,Ecole maternelle Jacques Prévert,Public,101,21,27375
0271293J,Ecole élémentaire Jacques Prévert,Public,151,21,27375
0271345R,Ecole maternelle les Cascades,Public,101,21,27375
0270080R,Ecole maternelle Jean Prévost,Public,101,21,27375
0270465J,Ecole élémentaire Jules Ferry,Public,151,21,27375
0271337G,Section d'enseignement général et professionnel adapté Le Hamelet,Public,390,21,27375
0271800K,Ecole maternelle la Souris verte,Public,101,21,27375
0271065L,Collège privé Notre-Dame Saint Louis,Privé,340,21,27375
0271119V,Collège Ferdinand Buisson,Public,340,21,27375
0271233U,Ecole élémentaire LES ACACIAS,Public,151,21,27375
0271634E,"Lycée polyvalent Jean-Baptiste Decretot - Lycée des métiers de l'hôtellerie, de la restauration et des services",Public,306,21,27375
0271428F,Ecole maternelle Jules Ferry,Public,101,21,27375
0270462F,Ecole élémentaire Anatole FRANCE,Public,151,21,27375
0271729H,Ecole élémentaire Antoine de Saint-Exupéry,Public,151,21,27375
0271336F,Collège le Hamelet,Public,340,21,27375
0271344P,Ecole élémentaire Le Hamelet,Public,151,21,27375
0271398Y,Collège les Fougères,Public,340,21,27375
0271621R,Section d'enseignement professionnel les Fontenelles,Public,334,21,27375
0270081S,Ecole maternelle Jean Zay,Public,101,21,27375
0271437R,Ecole maternelle Roger Salengro,Public,101,21,27375
0270188H,Ecole primaire Maurice Ravel,Public,151,21,27377
0271343N,Ecole primaire,Public,151,21,27378
0270165H,Ecole élémentaire,Public,151,21,27379
0270668E,Ecole primaire,Public,151,21,27384
0271318L,Section d'enseignement général et professionnel adapté Louise Michel,Public,390,21,27385
0271711N,Ecole primaire Léon et Eugénie Colombel,Public,151,21,27385
0271284Z,Collège Louise Michel,Public,340,21,27385
0270637W,Ecole élémentaire Albert Becquart,Public,151,21,27386
0271574P,Ecole maternelle Yannick Bayart,Public,101,21,27386
0270874D,Ecole primaire,Public,151,21,27390
0271757N,Ecole primaire,Public,151,21,27391
0270670G,Ecole primaire,Public,151,21,27393
0270639Y,Ecole élémentaire,Public,151,21,27394
0270528C,Ecole primaire Louis Pasteur,Public,151,21,27396
0271535X,Ecole primaire COULEURS ARC EN CIEL,Public,151,21,27397
0271608B,Ecole primaire,Public,151,21,27398
0270875E,Ecole primaire,Public,151,21,27406
0270941B,Ecole primaire,Public,151,21,27408
0270141G,Ecole primaire,Public,151,21,27410
0270640Z,Ecole primaire,Public,151,21,27412
0270054M,Collège Marcel Marceron,Public,340,21,27413
0271591H,Ecole primaire le Franc Manoir,Public,151,21,27413
0271637H,Ecole primaire,Public,151,21,27414
0270685Y,Ecole élémentaire,Public,151,21,27415
0271854U,Ecole maternelle les P'tits Loups,Privé,101,21,27415
0271560Z,Ecole maternelle,Public,101,21,27417
0270391D,Ecole primaire,Public,151,21,27419
0270587S,Ecole élémentaire,Public,151,21,27420
0270392E,Ecole primaire,Public,151,21,27421
0270564S,Ecole primaire,Public,151,21,27422
0270878H,Ecole primaire,Public,151,21,27423
0270839R,Ecole élémentaire,Public,151,21,27424
0271488W,Ecole primaire,Public,151,21,27425
0270214L,Ecole maternelle,Public,101,21,27425
0270207D,Ecole élémentaire,Public,151,21,27425
0270247X,Ecole maternelle,Public,101,21,27425
0270167K,Ecole primaire,Public,151,21,27426
0270032N,Collège Pierre Corneille,Public,340,21,27428
0270082T,Ecole maternelle Françoise Dolto,Public,101,21,27428
0270615X,Ecole élémentaire Dupont de l'Eure,Public,151,21,27428
0270616Y,Ecole élémentaire Jean Moulin,Public,151,21,27428
0271108H,Lycée professionnel agricole du Neubourg,Public,320,21,27428
0271405F,Section d'enseignement général et professionnel adapté Pierre Corneille,Public,390,21,27428
0271885C,Collège Geneviève De Gaulle-Anthonioz,Public,340,21,27428
0271673X,Ecole élémentaire,Public,151,21,27431
0270287R,Ecole élémentaire,Public,151,21,27433
0270840S,Ecole maternelle intercommunale,Public,101,21,27436
0270589U,Ecole élémentaire,Public,151,21,27437
0270033P,Collège Jean-Claude Dauphin,Public,340,21,27438
0270088Z,Ecole maternelle Jean-Claude Dauphin,Public,101,21,27438
0271260Y,ECOLE ELEMENTAIRE PUBLIQUE,Public,151,21,27438
0270493P,Ecole primaire les Prés Verts,Public,151,21,27439
0270566U,ECOLE ELEMENTAIRE PUBLIQUE,Public,151,21,27440
0271722A,Ecole élémentaire,Public,151,21,27446
0270842U,Ecole primaire,Public,151,21,27447
0271281W,Ecole maternelle Les Hérons,Public,101,21,27448
0271690R,Ecole primaire Louis Duguay,Public,151,21,27448
0271219D,Ecole primaire privée Jeanne d'Arc,Privé,151,21,27448
0271322R,Collège Georges Pompidou,Public,340,21,27448
0271303V,ECOLE ELEMENTAIRE PUBLIQUE,Public,151,21,27448
0271486U,Ecole maternelle,Public,101,21,27448
0271426D,Ecole maternelle Françoise Dolto,Public,101,21,27453
0271670U,ECOLE ELEMENTAIRE PUBLIQUE JB POQUELIN,Public,151,21,27453
0271228N,ECOLE ELEMENTAIRE PUBLIQUE DU CENTRE,Public,151,21,27454
0270471R,Ecole primaire Le Pré Vert,Public,151,21,27456
0270914X,Ecole primaire,Public,151,21,27457
0271362J,Ecole primaire Jacques Prévert,Public,151,21,27458
0270256G,Ecole primaire,Public,151,21,27463
0270142H,Ecole élémentaire,Public,151,21,27464
0271803N,Ecole maternelle,Public,101,21,27466
0271801L,Ecole primaire Antoine de Saint-Exupéry - Hélène Boucher,Public,151,21,27467
0271294K,Ecole primaire Louis Pergaud,Public,151,21,27467
0271081D,Lycée professionnel privé Saint Ouen,Privé,320,21,27467
0271450E,Collège privé Saint Ouen,Privé,340,21,27467
0270036T,Collège Pierre et Marie Curie,Public,340,21,27467
0271049U,Lycée général et technologique privé Saint Ouen,Privé,300,21,27467
0270724R,Ecole primaire Paul Herpin / George Sand,Public,151,21,27467
0271024S,Ecole maternelle Jean de La Fontaine,Public,101,21,27467
0271444Y,Ecole maternelle les Jonquilles,Public,101,21,27467
0271382F,Lycée agricole privé Tourville de Pont-Audemer,Privé,320,21,27467
0271097W,Lycée professionnel Risle-Seine - Lycée des métiers des services aux entreprises,Public,320,21,27467
0271209T,Ecole primaire privée Sacré-Coeur,Privé,151,21,27467
0271328X,Ecole élémentaire,Public,151,21,27467
0271431J,Lycée général et technologique Jacques Prévert,Public,300,21,27467
0271665N,Section d'enseignement général et technologique Risle-Seine,Public,335,21,27467
0271518D,Ecole primaire,Public,151,21,27468
0270083U,Ecole maternelle les Lutins,Public,101,21,27469
0271683H,ECOLE ELEMENTAIRE PUBLIQUE M.MARCHAND,Public,151,21,27469
0270038V,Collège Hyacinthe Langlois,Public,340,21,27469
0271687M,Ecole primaire,Public,151,21,27470
0270843V,Ecole élémentaire,Public,151,21,27472
0270567V,Ecole primaire,Public,151,21,27473
0271736R,Ecole primaire Jules Ferry,Public,151,21,27474
0270728V,Ecole élémentaire à la Claire Fontaine,Public,151,21,27476
0270944E,Ecole primaire,Public,151,21,27477
0270393F,Ecole primaire,Public,151,21,27478
0270591W,Ecole élémentaire,Public,151,21,27480
0270747R,Ecole primaire Max Pol Fouchet,Public,151,21,27485
0271277S,Ecole primaire,Public,151,21,27486
0271255T,Ecole primaire Georges Labbé,Public,151,21,27487
0270499W,Ecole élémentaire,Public,151,21,27489
0270592X,Ecole élémentaire,Public,151,21,27490
0270216N,Ecole élémentaire,Public,151,21,27492
0271533V,Collège la Côte des Deux Amants,Public,340,21,27493
0271793C,Ecole primaire L. MICHEL - M. GENEVOIX,Public,151,21,27493
0270781C,Ecole primaire,Public,151,21,27497
0271808U,Ecole primaire Pierre Gripari,Public,151,21,27500
0271285A,Collège le Roumois,Public,340,21,27500
0271400A,Maison Familiale Rurale de Routot,Privé,380,21,27500
0270040X,Collège Victor Hugo,Public,340,21,27502
0270903K,Ecole primaire,Public,151,21,27502
0270500X,Ecole primaire,Public,151,21,27504
0270041Y,Collège des Sept Epis,Public,340,21,27507
0271527N,Section d'enseignement général et professionnel adapté des Sept Epis,Public,390,21,27507
0270077M,Ecole maternelle les Petits Loups,Public,101,21,27507
0270394G,Ecole élémentaire,Public,151,21,27507
0270395H,Ecole élémentaire Hôtel de Ville,Public,151,21,27507
0270904L,Ecole élémentaire,Public,151,21,27508
0271821H,Ecole maternelle,Public,101,21,27511
0270617Z,Ecole élémentaire Groupe II,Public,151,21,27511
0270333R,Ecole primaire intercommunale,Public,151,21,27512
0270308N,Ecole primaire intercommunale,Public,151,21,27514
0270258J,Ecole primaire,Public,151,21,27516
0271149C,Ecole maternelle Pierre Pirou,Public,101,21,27517
0270969G,Ecole primaire Pierre Pirou,Public,151,21,27517
0270749T,Ecole primaire,Public,151,21,27518
0270916Z,Ecole élémentaire,Public,151,21,27521
0270502Z,Ecole primaire,Public,151,21,27524
0270987B,Ecole primaire,Public,151,21,27525
0271298P,Ecole maternelle les Tilleuls,Public,101,21,27528
0271838B,Ecole élémentaire,Public,151,21,27528
0271206P,Ecole primaire privée Saint Henri,Privé,151,21,27528
0271632C,Collège Michel de Montaigne,Public,340,21,27528
0270170N,Ecole élémentaire,Public,151,21,27533
0270410Z,Ecole primaire Gabrielle Caron,Public,151,21,27534
0270844W,Ecole primaire,Public,151,21,27535
0270289T,Ecole élémentaire,Public,151,21,27536
0271257V,Ecole primaire,Public,151,21,27537
0270795T,Ecole élémentaire,Public,151,21,27538
0270972K,Ecole maternelle,Public,101,21,27539
0270945F,Ecole primaire,Public,151,21,27540
0271684J,Ecole primaire,Public,151,21,27542
0271611E,Ecole primaire Consuelo BALSAN,Public,151,21,27543
0271152F,Ecole primaire,Public,151,21,27547
0270885R,Ecole primaire Maurice Mary,Public,151,21,27548
0270799X,Ecole élémentaire,Public,151,21,27550
0270309P,Ecole élémentaire,Public,151,21,27552
0271839C,Ecole primaire Louis Aragon,Public,151,21,27554
0270988C,Ecole primaire,Public,151,21,27554
0271253R,Ecole élémentaire,Public,151,21,27554
0270262N,Ecole élémentaire la Pioudière,Public,151,21,27557
0270671H,Ecole primaire,Public,151,21,27561
0271358E,Ecole maternelle Maria Montessori,Public,101,21,27562
0271123Z,Collège Léonard de Vinci,Public,340,21,27562
0271749E,Ecole élémentaire Jules Ferry,Public,151,21,27562
0270731Y,Ecole primaire Maxime Marchand,Public,151,21,27563
0271639K,Ecole maternelle,Public,101,21,27565
0270594Z,Ecole élémentaire,Public,151,21,27567
0271517C,Ecole élémentaire Jean Bury,Public,151,21,27580
0271525L,Ecole maternelle,Public,101,21,27580
0270442J,Ecole élémentaire,Public,151,21,27582
0270443K,Ecole maternelle,Public,101,21,27582
0271542E,Ecole élémentaire,Public,151,21,27584
0271537Z,Ecole primaire,Public,151,21,27587
0270974M,Ecole élémentaire,Public,151,21,27589
0270291V,Ecole maternelle,Public,101,21,27592
0270413C,Ecole primaire Louis Pergaud,Public,151,21,27593
0270412B,Ecole primaire,Public,151,21,27595
0271248K,Ecole élémentaire,Public,151,21,27597
0271342M,Ecole élementaire,Public,151,21,27598
0271436P,Ecole maternelle,Public,101,21,27598
0271603W,Ecole primaire,Public,151,21,27599
0271583Z,Ecole maternelle,Public,101,21,27601
0271780N,Ecole élémentaire le Forestier,Public,151,21,27602
0271816C,Ecole primaire Marie Laurençin,Public,151,21,27602
0271781P,Ecole maternelle le Forestier,Public,101,21,27602
0271721Z,Ecole maternelle,Public,101,21,27603
0271886D,Ecole élémentaire privée Démocratique Champ Libre,Privé,151,21,27604
0271887E,Collège privé Démocratique Champ Libre,Privé,340,21,27604
0270732Z,Ecole élémentaire,Public,151,21,27606
0270265S,Ecole élémentaire,Public,151,21,27608
0270415E,Ecole élémentaire Fleming,Public,151,21,27616
0271105E,Collège André Maurois,Public,340,21,27616
0270416F,Ecole maternelle Louis Pasteur,Public,101,21,27616
0271784T,ECOLE PRIMAIRE,Public,151,21,27617
0270846Y,Ecole élémentaire,Public,151,21,27618
0270734B,Ecole élémentaire,Public,151,21,27620
0271310C,Ecole maternelle Louis Pergaud,Public,101,21,27622
0271733M,Ecole élémentaire Louise Michel - Jean Jaurès,Public,151,21,27622
0271154H,Ecole primaire Claude Poiret,Public,151,21,27623
0270479Z,Ecole primaire Aulnette,Public,151,21,27624
0271099Y,Collège Jeanine Vancayzeele,Public,340,21,27629
0271349V,Ecole maternelle,Public,101,21,27629
0271195C,Ecole primaire privée Notre-Dame du Sacré-Coeur,Privé,151,21,27629
0271411M,Ecole élémentaire,Public,151,21,27629
0270220T,Ecole élémentaire,Public,151,21,27630
0270596B,Ecole élémentaire,Public,151,21,27632
0271332B,Ecole maternelle,Public,101,21,27638
0271331A,Ecole élémentaire G. CHARPAK,Public,151,21,27638
0271840D,Ecole élémentaire,Public,151,21,27640
0270504B,Ecole élémentaire,Public,151,21,27641
0270917A,Ecole élémentaire,Public,151,21,27643
0271578U,Ecole maternelle,Public,101,21,27643
0270946G,Ecole élémentaire,Public,151,21,27644
0270191L,Ecole maternelle intercommunale,Public,101,21,27649
0270505C,Ecole primaire,Public,151,21,27650
0270421L,Ecole aux Quatre vents,Public,151,21,27654
0271156K,Ecole primaire,Public,151,21,27656
0270738F,Ecole élémentaire,Public,151,21,27662
0271304W,Ecole élémentaire N.Brémontier,Public,151,21,27664
0270758C,Ecole primaire,Public,151,21,27665
0271157L,Ecole primaire,Public,151,21,27668
0270542T,Ecole primaire,Public,151,21,27670
0270194P,Ecole maternelle intercommunale,Public,101,21,27672
0271696X,Ecole maternelle intercommunale,Public,101,21,27676
0270979T,Ecole élémentaire,Public,151,21,27676
0270980U,Ecole primaire,Public,151,21,27676
0271158M,Ecole primaire,Public,151,21,27678
0270042Z,Lycée général et technologique Porte de Normandie,Public,300,21,27679
0271215Z,Ecole primaire privée Saint Nicolas,Privé,151,21,27679
0271727F,Ecole élémentaire Modeste Leroy,Public,151,21,27679
0271857X,Ecole élémentaire privée des Roches,Privé,151,21,27679
0271823K,Ecole élémentaire Condorcet / Mérimée,Public,151,21,27679
0270043A,Collège Maurice de Vlaminck,Public,340,21,27679
0271676A,Collège privé des Roches,Privé,340,21,27679
0270090B,Ecole maternelle Croix Saint Pierre,Public,101,21,27679
0271051W,Lycée général privé des Roches,Privé,302,21,27679
0271319M,Lycée professionnel Porte de Normandie,Public,320,21,27679
0270091C,Ecole maternelle Maurice de Vlaminck,Public,101,21,27679
0271640L,Section d'enseignement général et professionnel adapté Maurice de Vlaminck,Public,390,21,27679
0271856W,Ecole primaire François Mitterrand,Public,151,21,27681
0270097J,Ecole maternelle les Nymphéas,Public,101,21,27681
0271041K,Ecole élémentaire du Parc,Public,151,21,27681
0271220E,Ecole primaire privée Jeanne d'Arc,Privé,151,21,27681
0271221F,Ecole primaire privée Saint Adjutor,Privé,151,21,27681
0271266E,Ecole élémentaire Maxime Marchand,Public,151,21,27681
0270044B,Lycée général et technologique Georges Dumézil,Public,300,21,27681
0271006X,Ecole élémentaire Le Moussel,Public,151,21,27681
0271114P,Ecole élementaire Arc en ciel 2,Public,151,21,27681
0271263B,Ecole élémentaire Arc en Ciel 1,Public,151,21,27681
0271289E,Collège Cervantès,Public,340,21,27681
0271290F,Section d'enseignement général et professionnel adapté Cervantès,Public,390,21,27681
0271399Z,Collège Ariane,Public,340,21,27681
0271447B,Collège privé Saint Adjutor,Privé,340,21,27681
0271073V,Lycée professionnel privé Sainte Agnès,Privé,320,21,27681
0270996L,Ecole élémentaire Château St Lazarre,Public,151,21,27681
0270094F,Ecole maternelle le Vieux Château,Public,101,21,27681
0270096H,Ecole maternelle le Moussel,Public,101,21,27681
0270997M,Ecole élémentaire du Centre,Public,151,21,27681
0270998N,Ecole élémentaire Pierre Bonnard,Public,151,21,27681
0271288D,Collège César Lemaître,Public,340,21,27681
0271315H,Ecole maternelle Bizy Maxime Marchand,Public,101,21,27681
0270052K,Lycée professionnel Georges Dumézil,Public,320,21,27681
0270095G,Ecole maternelle République,Public,101,21,27681
0271040J,Ecole maternelle le Parc,Public,101,21,27681
0271053Y,Lycée général et technologique privé Saint Adjutor,Privé,300,21,27681
0271068P,Collège privé Jeanne d'Arc,Privé,340,21,27681
0271116S,Ecole maternelle Arc-en-Ciel,Public,101,21,27681
0271434M,Ecole maternelle Mari-Jo Besset,Public,101,21,27681
0271877U,Ecole élémentaire St Joseph l'Espérance,Privé,151,21,27681
0271159N,Ecole primaire,Public,151,21,27682
0271589F,Ecole maternelle,Public,101,21,27684
0271759R,Ecole maternelle,Public,101,21,27685
0270981V,Ecole élémentaire,Public,151,21,27691
0271610D,Ecole primaire,Public,151,21,27693
0270622E,Ecole maternelle intercommunale,Public,101,21,27695
0270363Y,Ecole primaire,Public,151,21,27696
0270623F,Ecole primaire,Public,151,21,27698
0270422M,Ecole primaire,Public,151,21,27700
0271421Y,Ecole primaire les Cerfs-Volants,Public,151,21,27701
0271287C,Section d'enseignement général et professionnel adapté Alphonse Allais,Public,390,21,27701
0271300S,Ecole élémentaire Le Pivollet,Public,151,21,27701
0271557W,Ecole maternelle Louise Michel,Public,101,21,27701
0271804P,Ecole élémentaire Louise Michel,Public,151,21,27701
0271299R,Ecole maternelle le Pivollet,Public,101,21,27701
0271562B,Ecole élémentaire Léon Blum,Public,151,21,27701
0271524K,Ecole primaire Jean Moulin,Public,151,21,27701
0271286B,Collège Alphonse Allais,Public,340,21,27701
0271472D,Ecole primaire les Dominos,Public,151,21,27701
0271563C,Ecole maternelle Léon Blum,Public,101,21,27701
0271569J,Ecole élémentaire Coluche,Public,151,21,27701
0271570K,Ecole maternelle Coluche,Public,101,21,27701
0271582Y,Lycée général et technologique Marc Bloch,Public,300,21,27701
0280340T,Ecole élémentaire Jean Chassanne,Public,151,18,28001
0281092K,Ecole maternelle,Public,101,18,28001
0280415Z,Ecole élémentaire,Public,151,18,28005
0280853A,Ecole élémentaire La Martinière,Public,151,18,28006
0280854B,Ecole maternelle,Public,101,18,28006
0280942X,Lycée agricole privé Gabriel Bridet d'Anet,Privé,320,18,28007
0280833D,Ecole primaire privée Notre-Dame,Privé,151,18,28007
0280337P,Ecole primaire Jean Goujon,Public,151,18,28007
0281038B,Collège Mozart,Public,340,18,28007
0280548U,Ecole primaire,Public,151,18,28010
0280484Z,Ecole primaire,Public,151,18,28012
0280482X,Ecole primaire,Public,151,18,28012
0280476R,Ecole primaire Liliane Vaisbuch,Public,151,18,28012
0280826W,Ecole primaire privée Saint Joseph,Privé,151,18,28012
0280387U,Ecole maternelle,Public,101,18,28013
0280386T,Ecole élémentaire Les Hirondelles,Public,151,18,28013
0280120D,Ecole primaire Maurice Hurel,Public,151,18,28014
0280671C,Collège privé Saint Joseph,Privé,340,18,28015
0280384R,Ecole maternelle Francine Coursaget,Public,101,18,28015
0280605F,Ecole élémentaire,Public,151,18,28015
0280382N,Ecole élémentaire Maurice Fanon,Public,151,18,28015
0281035Y,Ecole maternelle,Public,101,18,28015
0280001Z,Collège Jules Ferry,Public,340,18,28015
0280383P,Ecole élémentaire Emile Zola,Public,151,18,28015
0280812F,Ecole primaire privée Saint Joseph,Privé,151,18,28015
0280991A,Section d'enseignement général et professionnel adapté du Collège Jules Ferry,Public,390,18,28015
0280362S,Ecole primaire,Public,151,18,28018
0280381M,Ecole élémentaire,Public,151,18,28018
0280002A,Collège Joachim du Bellay,Public,340,18,28018
0280523S,Ecole élémentaire Jacques Prévert,Public,151,18,28021
0280797P,Ecole maternelle Charles Perrault,Public,101,18,28021
0280255A,Ecole primaire,Public,151,18,28022
0280587L,Ecole maternelle Pont Sous Gallardon,Public,101,18,28023
0280586K,Ecole élémentaire,Public,151,18,28023
0280296V,Ecole élémentaire Yann Arthus-Bertrand,Public,151,18,28024
0280894V,Ecole maternelle,Public,101,18,28024
0281067H,Ecole primaire L'Arc en Ciel,Public,151,18,28026
0280365V,Ecole primaire,Public,151,18,28027
0280196L,Ecole maternelle,Public,151,18,28028
0280958P,Maison Familiale Rurale de Beaumont-les-Autels,Privé,380,18,28031
0280612N,Ecole élémentaire,Public,151,18,28033
0280253Y,Ecole primaire,Public,151,18,28034
0280295U,La Pierre Blanche,Public,151,18,28035
0280341U,Ecole primaire,Public,151,18,28036
0281088F,Ecole primaire des Champs Dorés,Public,151,18,28039
0280513F,Ecole primaire René Borg,Public,151,18,28046
0280155S,Ecole primaire,Public,151,18,28047
0280435W,Ecole maternelle,Public,101,18,28051
0280412W,Ecole élémentaire Le Petit Prince,Public,151,18,28051
0280825V,Ecole primaire privée Saint Sauveur,Privé,151,18,28051
0280866P,Collège Albert Sidoisne,Public,340,18,28051
0280589N,Ecole primaire,Public,151,18,28052
0280560G,Ecole primaire,Public,151,18,28055
0280563K,Ecole primaire Etienne Prunier,Public,151,18,28056
0280416A,Ecole primaire,Public,151,18,28057
0280832C,Ecole primaire privée Sainte Marie,Privé,151,18,28059
0280909L,Ecole élémentaire,Public,151,18,28059
0280906H,Ecole maternelle,Public,101,18,28059
0280005D,Collège Maurice de Vlaminck,Public,340,18,28059
0280006E,Collège Florimond Robertet,Public,340,18,28061
0280539J,Ecole maternelle,Public,101,18,28061
0281063D,Ecole élémentaire Jules Verne,Public,151,18,28061
0280674F,Collège privé Saint Paul,Privé,340,18,28061
0280824U,Ecole primaire privée Saint Paul,Privé,151,18,28061
0280343W,Ecole primaire Martial Taugourdeau,Public,151,18,28062
0280769J,Ecole primaire Thérézia et Roger Breton,Public,151,18,28064
0281095N,Collège Charles de Gaulle,Public,340,18,28064
0280959R,Ecole maternelle,Public,101,18,28070
0280250V,Ecole élémentaire la Mihoue,Public,151,18,28070
0280765E,Ecole élémentaire,Public,151,18,28071
0280550W,Ecole primaire,Public,151,18,28072
0280071A,Ecole primaire la Varenne Ferron,Public,151,18,28075
0280526V,Ecole primaire publique,Public,151,18,28081
0280819N,Ecole primaire privée Jean Paul II,Privé,151,18,28085
0280877B,Ecole élémentaire Maurice Carême,Public,151,18,28085
0280271T,Ecole maternelle Les Cytises,Public,101,18,28085
0280305E,Ecole primaire d'application Le Grand Jardin,Public,153,18,28085
0280665W,Lycée général et technologique privé Notre Dame,Privé,300,18,28085
0280818M,Ecole primaire privée Saint Jean,Privé,151,18,28085
0280883H,Collège Victor Hugo,Public,340,18,28085
0281161K,Ecole élémentaire privée Saint Joseph,Privé,151,18,28085
0280663U,Collège privé Sainte Marie,Privé,340,18,28085
0280258D,Ecole maternelle Marie Pape Carpantier,Public,101,18,28085
0280259E,Ecole maternelle Francine Coursaget,Public,101,18,28085
0280273V,Ecole maternelle Paul Fort,Public,101,18,28085
0280308H,Ecole élémentaire François Villon,Public,151,18,28085
0280314P,Ecole maternelle Annie Fournier,Public,101,18,28085
0280752R,Section d'enseignement général et professionnel adapté du Collège Mathurin Regnier,Public,390,18,28085
0280822S,Ecole primaire privée Institution Guéry,Privé,151,18,28085
0280900B,Ecole maternelle Pauline Kergomard,Public,101,18,28085
0280993C,Collège privé notre dame,Privé,340,18,28085
0280711W,Ecole élémentaire Farman,Public,151,18,28085
0280751P,Collège Mathurin Regnier,Public,340,18,28085
0280814H,Ecole primaire privée Saint Ferdinand,Privé,151,18,28085
0280912P,Ecole élémentaire Henri Matisse,Public,151,18,28085
0281047L,Lycée général et technologique Fulbert,Public,300,18,28085
0280755U,Collège Hélène Boucher,Public,340,18,28085
0280691Z,Lycée professionnel privé Notre Dame,Privé,320,18,28085
0280045X,Section d'enseignement professionnel du Lycée polyvalent Jehan de Beauce,Public,334,18,28085
0280044W,Lycée polyvalent Jehan de Beauce,Public,306,18,28085
0280007F,Lycée général Marceau,Public,302,18,28085
0280260F,Ecole élémentaire,Public,151,18,28085
0280300Z,Ecole élémentaire Henri IV,Public,151,18,28085
0280756V,Collège Jean Moulin,Public,340,18,28085
0280875Z,Ecole élémentaire la Brèche,Public,151,18,28085
0280926E,Ecole élémentaire Jacques Prévert,Public,151,18,28085
0281152A,Ecole maternelle Henri IV,Public,101,18,28085
0281177C,International Beauty and Cosmetic Business School by Régine Ferrère,Privé,320,18,28085
0280303C,Ecole primaire d'application Jules Ferry,Public,153,18,28085
0280309J,Ecole élémentaire d'application Maurice de Vlaminck,Public,153,18,28085
0280774P,Ecole maternelle Emile Zola,Public,101,18,28085
0281150Y,Ecole de coiffure esthétique Beauté Formation - Groupe Silvya Terrade,Privé,320,18,28085
0280174M,Ecole primaire,Public,151,18,28086
0280656L,Collège Tomas Divi,Public,340,18,28088
0280015P,Lycée général et technologique Emile Zola,Public,300,18,28088
0280057K,Ecole maternelle Rue du Coq,Public,101,18,28088
0280065U,Ecole élémentaire Curie,Public,151,18,28088
0280070Z,Ecole élémentaire Jean Macé,Public,151,18,28088
0280907J,Ecole maternelle Pierre Brossolette,Public,101,18,28088
0280944Z,Lycée agricole privé de Nermont - site de Châteaudun,Privé,320,18,28088
0280058L,Ecole maternelle Jacques Prévert,Public,101,18,28088
0280067W,Ecole élémentaire Pasteur,Public,151,18,28088
0280679L,Collège privé Sainte Cécile,Privé,340,18,28088
0280063S,Ecole élémentaire Empereurs,Public,151,18,28088
0280700J,"Lycée professionnel Jean-Félix Paulsen - Lycée des métiers des services, de l'électrotechnique et de la maintenance industrielle",Public,320,18,28088
0280828Y,Ecole primaire privée Sainte Cécile Saint Joseph,Privé,151,18,28088
0280868S,Section d'enseignement général et professionnel adapté du Collège Anatole France,Public,390,18,28088
0280918W,Collège Anatole France,Public,340,18,28088
0280056J,Ecole maternelle République,Public,101,18,28088
0280061P,Ecole élémentaire Edouard Caniaux,Public,151,18,28088
0280957N,Collège Emile Zola,Public,340,18,28088
0280059M,Ecole maternelle Jean Macé- la Fontaine,Public,101,18,28088
0280060N,Ecole élémentaire République,Public,151,18,28088
0280979M,Ecole maternelle Ile de Chemars,Public,101,18,28088
0280016R,Collège La Pajotterie,Public,340,18,28089
0280455T,Ecole élémentaire Georges Houdard,Public,151,18,28089
0280831B,Ecole primaire privée Institution Notre-Dame,Privé,151,18,28089
0280750N,Ecole maternelle Francine Coursaget,Public,101,18,28089
0280404M,Ecole primaire,Public,151,18,28092
0280565M,Ecole primaire Maurice Decourtye,Public,151,18,28094
0280348B,Ecole élémentaire François Coolen,Public,151,18,28096
0280124H,Ecole élémentaire,Public,151,18,28098
0281033W,Ecole maternelle,Public,101,18,28098
0280494K,Ecole primaire Antoine Furetière,Public,151,18,28099
0280249U,Ecole élémentaire la Vallee,Public,151,18,28100
0280247S,Ecole primaire,Public,151,18,28102
0280436X,Montigny le Gannelon,Public,151,18,28103
0280437Y,Ecole primaire Roger Bellon,Public,151,18,28103
0280800T,Ecole primaire publique,Public,151,18,28103
0280867R,Collège François Rabelais,Public,340,18,28103
